horse_id,breed,purpose,gait,mp4_filename,keypoint_path,frame_count,direction,lameness1,lameness2,lameness3,lameness4,sick_leg2,sick_leg3,sick_leg4,lameness_final,sum_lameness,num_labels,score,num_missing_frames,has_multiple_videos
1015371,기타,ride,trot,1015371_part3_2_c_20231018_114602_Left_001.mp4,1015371/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1015371,기타,ride,walk,1015371_part3_1_c_20231018_114343_Front_002.mp4,1015371/walk/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1015371,기타,ride,walk,1015371_part3_1_c_20231018_114343_Rear_002.mp4,1015371/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1015426,기타,ride,trot,1015426_part3_1_c_20230919_151438_Front_001.mp4,1015426/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1015426,기타,ride,trot,1015426_part3_1_c_20230919_151438_Rear_001.mp4,1015426/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1015426,기타,ride,trot,1015426_part3_2_c_20230919_151438_Right_001.mp4,1015426/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1015426,기타,ride,trot,1015426_part3_2_c_20230919_151438_Left_001.mp4,1015426/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1015426,기타,ride,walk,1015426_part3_1_c_20230919_151333_Front_001.mp4,1015426/walk/front/auto/CollectedData_teamDLC.csv,65,BtoF,0,,,,,,,0,0.0,1,,0,False
1015426,기타,ride,walk,1015426_part3_1_c_20230919_151333_Rear_001.mp4,1015426/walk/rear/auto/CollectedData_teamDLC.csv,65,FtoB,0,,,,,,,0,0.0,1,,0,False
1015568,기타,ride,trot,1015568_part3_1_c_20231107_113027_Front_002.mp4,1015568/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1015568,기타,ride,trot,1015568_part3_1_c_20231107_113027_Rear_001.mp4,1015568/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1015568,기타,ride,trot,1015568_part3_2_c_20231107_113028_Right_002.mp4,1015568/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1015568,기타,ride,trot,1015568_part3_2_c_20231107_113028_Left_001.mp4,1015568/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1015568,기타,ride,walk,1015568_part3_1_c_20231107_112921_Front_002.mp4,1015568/walk/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1015568,기타,ride,walk,1015568_part3_1_c_20231107_112921_Rear_002.mp4,1015568/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1015631,기타,ride,trot,1015631_part3_1_c_20231031_115845_Front_001.mp4,1015631/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1015631,기타,ride,trot,1015631_part3_2_c_20231031_115844_Left_001.mp4,1015631/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1015708,기타,ride,trot,1015708_part3_1_g_20231011_141607_Front_001.mp4,1015708/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1015708,기타,ride,trot,1015708_part3_1_g_20231011_141607_Rear_002.mp4,1015708/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1015708,기타,ride,trot,1015708_part3_2_g_20231011_141039_Right_002.mp4,1015708/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1015708,기타,ride,trot,1015708_part3_2_g_20231011_141039_Left_001.mp4,1015708/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1015708,기타,ride,walk,1015708_part3_1_g_20231011_141555_Front_002.mp4,1015708/walk/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1015708,기타,ride,walk,1015708_part3_1_g_20231011_141555_Rear_002.mp4,1015708/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1015864,기타,ride,trot,1015864_part3_1_c_20231107_122632_Front_001.mp4,1015864/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1015864,기타,ride,trot,1015864_part3_1_c_20231107_122632_Rear_001.mp4,1015864/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1015864,기타,ride,trot,1015864_part3_2_c_20231107_122633_Right_002.mp4,1015864/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1015864,기타,ride,trot,1015864_part3_2_c_20231107_122633_Left_002.mp4,1015864/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1015864,기타,ride,walk,1015864_part3_1_c_20231107_122536_Front_001.mp4,1015864/walk/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1015864,기타,ride,walk,1015864_part3_1_c_20231107_122536_Rear_002.mp4,1015864/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1015952,기타,ride,trot,1015952_part3_2_c_20230919_145846_Right_002.mp4,1015952/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,1,False
1015952,기타,ride,walk,1015952_part3_1_c_20230919_145654_Front_001.mp4,1015952/walk/front/auto/CollectedData_teamDLC.csv,65,BtoF,0,,,,,,,0,0.0,1,,0,False
1016090,기타,ride,walk,1016090_part3_1_c_20231107_110957_Front_002.mp4,1016090/walk/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016090,기타,ride,walk,1016090_part3_1_c_20231107_110957_Rear_002.mp4,1016090/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1016147,더러브렛,ride,trot,1016147_part3_1_c_20231005_142926_Front_001.mp4,1016147/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016147,더러브렛,ride,trot,1016147_part3_1_c_20231005_142926_Rear_002.mp4,1016147/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1016147,더러브렛,ride,trot,1016147_part3_2_c_20231005_142930_Right_002.mp4,1016147/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1016147,더러브렛,ride,trot,1016147_part3_2_c_20231005_142930_Left_002.mp4,1016147/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1016147,더러브렛,ride,walk,1016147_part3_1_c_20231005_142822_Front_001.mp4,1016147/walk/front/auto/CollectedData_teamDLC.csv,65,BtoF,0,,,,,,,0,0.0,1,,0,False
1016147,더러브렛,ride,walk,1016147_part3_1_c_20231005_142822_Rear_001.mp4,1016147/walk/rear/auto/CollectedData_teamDLC.csv,65,FtoB,0,,,,,,,0,0.0,1,,0,False
1016222,기타,ride,trot,1016222_part3_1_c_20231005_145020_Front_001.mp4,1016222/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016222,기타,ride,trot,1016222_part3_1_c_20231005_145020_Rear_001.mp4,1016222/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1016222,기타,ride,trot,1016222_part3_2_c_20231005_145021_Right_003.mp4,1016222/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1016222,기타,ride,trot,1016222_part3_2_c_20231005_145021_Left_002.mp4,1016222/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1016222,기타,ride,walk,1016222_part3_1_c_20231005_144836_Front_002.mp4,1016222/walk/front/auto/CollectedData_teamDLC.csv,65,BtoF,0,,,,,,,0,0.0,1,,0,False
1016222,기타,ride,walk,1016222_part3_1_c_20231005_144836_Rear_002.mp4,1016222/walk/rear/auto/CollectedData_teamDLC.csv,65,FtoB,0,,,,,,,0,0.0,1,,0,False
1016292,기타,ride,trot,1016292_part3_1_c_20231107_121937_Front_002.mp4,1016292/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016292,기타,ride,trot,1016292_part3_1_c_20231107_121937_Rear_001.mp4,1016292/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1016292,기타,ride,trot,1016292_part3_2_c_20231107_121939_Right_001.mp4,1016292/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1016292,기타,ride,trot,1016292_part3_2_c_20231107_121939_Left_001.mp4,1016292/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1016292,기타,ride,walk,1016292_part3_1_c_20231107_121844_Front_001.mp4,1016292/walk/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016292,기타,ride,walk,1016292_part3_1_c_20231107_121844_Rear_001.mp4,1016292/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1016312,기타,ride,trot,1016312_part3_1_c_20230908_143754_Front_001.mp4,1016312/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016312,기타,ride,trot,1016312_part3_1_c_20230908_143754_Rear_001.mp4,1016312/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1016312,기타,ride,trot,1016312_part3_2_c_20230908_143753_Right_002.mp4,1016312/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1016312,기타,ride,trot,1016312_part3_2_c_20230908_143753_Left_001.mp4,1016312/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1016312,기타,ride,walk,1016312_part3_1_c_20230908_143654_Front_002.mp4,1016312/walk/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016312,기타,ride,walk,1016312_part3_1_c_20230908_143654_Rear_001.mp4,1016312/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1016468,기타,ride,walk,1016468_part3_1_c_20230913_172028_Rear_001.mp4,1016468/walk/rear/auto/CollectedData_teamDLC.csv,65,FtoB,0,,,,,,,0,0.0,1,,0,False
1016551,기타,ride,trot,1016551_part3_1_c_20230913_170351_Front_001.mp4,1016551/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016551,기타,ride,trot,1016551_part3_1_c_20230913_170351_Rear_001.mp4,1016551/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1016551,기타,ride,trot,1016551_part3_2_c_20230913_170350_Left_001.mp4,1016551/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1016551,기타,ride,walk,1016551_part3_1_c_20230913_170239_Front_001.mp4,1016551/walk/front/auto/CollectedData_teamDLC.csv,65,BtoF,0,,,,,,,0,0.0,1,,0,False
1016551,기타,ride,walk,1016551_part3_1_c_20230913_170239_Rear_001.mp4,1016551/walk/rear/auto/CollectedData_teamDLC.csv,65,FtoB,0,,,,,,,0,0.0,1,,0,False
1016695,한라마,ride,trot,1016695_part3_1_c_20231114_155719_Front_001.mp4,1016695/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016695,한라마,ride,trot,1016695_part3_1_c_20231114_155719_Rear_002.mp4,1016695/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1016695,한라마,ride,trot,1016695_part3_2_c_20231114_155700_Right_002.mp4,1016695/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,2,False
1016695,한라마,ride,trot,1016695_part3_2_c_20231114_155700_Left_002.mp4,1016695/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1016695,한라마,ride,walk,1016695_part3_1_c_20231114_155442_Front_002.mp4,1016695/walk/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016695,한라마,ride,walk,1016695_part3_1_c_20231114_155442_Rear_002.mp4,1016695/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1016695,한라마,ride,walk,1016695_part3_2_c_20231114_155442_Right_001.mp4,1016695/walk/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,0.0086439004205167,0,False
1016695,한라마,ride,walk,1016695_part3_2_c_20231114_155442_Left_002.mp4,1016695/walk/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,0.0082831521145999,0,False
1016717,한라마,ride,trot,1016717_part3_1_c_20231115_095859_Front_001.mp4,1016717/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016717,한라마,ride,trot,1016717_part3_1_c_20231115_095859_Rear_002.mp4,1016717/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1016717,한라마,ride,trot,1016717_part3_2_c_20231115_095857_Right_002.mp4,1016717/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1016717,한라마,ride,trot,1016717_part3_2_c_20231115_095857_Left_002.mp4,1016717/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1016717,한라마,ride,walk,1016717_part3_1_c_20231115_095354_Front_002.mp4,1016717/walk/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016717,한라마,ride,walk,1016717_part3_1_c_20231115_095354_Rear_001.mp4,1016717/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1016717,한라마,ride,walk,1016717_part3_2_c_20231115_095347_Right_001.mp4,1016717/walk/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,0.0096709847139815,0,False
1016717,한라마,ride,walk,1016717_part3_2_c_20231115_095347_Left_002.mp4,1016717/walk/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,0.0075350539696713,0,False
1016719,기타,ride,trot,1016719_part3_1_c_20231013_150303_Front_001.mp4,1016719/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016719,기타,ride,trot,1016719_part3_1_c_20231013_150303_Rear_001.mp4,1016719/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1016719,기타,ride,trot,1016719_part3_2_c_20231013_150300_Right_002.mp4,1016719/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1016719,기타,ride,trot,1016719_part3_2_c_20231013_150300_Left_001.mp4,1016719/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1016719,기타,ride,walk,1016719_part3_1_c_20231013_150201_Front_002.mp4,1016719/walk/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016719,기타,ride,walk,1016719_part3_1_c_20231013_150201_Rear_002.mp4,1016719/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1016785,기타,ride,trot,1016785_part3_1_c_20231017_164109_Front_001.mp4,1016785/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016785,기타,ride,walk,1016785_part3_1_c_20231017_163957_Rear_001.mp4,1016785/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1016790,기타,ride,trot,1016790_part3_1_c_20231017_152251_Front_001.mp4,1016790/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1016790,기타,ride,walk,1016790_part3_1_c_20231017_152116_Front_001.mp4,1016790/walk/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1017072,기타,ride,trot,1017072_part3_1_c_20231108_143421_Front_001.mp4,1017072/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1017072,기타,ride,trot,1017072_part3_1_c_20231108_143421_Rear_001.mp4,1017072/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1017072,기타,ride,trot,1017072_part3_2_c_20231108_143417_Right_001.mp4,1017072/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1017072,기타,ride,trot,1017072_part3_2_c_20231108_143417_Left_001.mp4,1017072/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1017072,기타,ride,walk,1017072_part3_1_c_20231108_143235_Front_002.mp4,1017072/walk/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1017072,기타,ride,walk,1017072_part3_1_c_20231108_143235_Rear_002.mp4,1017072/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1017402,기타,ride,walk,1017402_part3_1_c_20230831_151158_Rear_001.mp4,1017402/walk/rear/auto/CollectedData_teamDLC.csv,55,FtoB,0,,,,,,,0,0.0,1,,0,False
1017444,기타,ride,trot,1017444_part3_1_c_20231011_161312_Front_002.mp4,1017444/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1017444,기타,ride,trot,1017444_part3_1_c_20231011_161312_Rear_002.mp4,1017444/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1017444,기타,ride,trot,1017444_part3_2_c_20231011_161312_Right_002.mp4,1017444/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1017444,기타,ride,trot,1017444_part3_2_c_20231011_161312_Left_002.mp4,1017444/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1017444,기타,ride,walk,1017444_part3_1_c_20231011_161115_Front_001.mp4,1017444/walk/front/auto/CollectedData_teamDLC.csv,65,BtoF,0,,,,,,,0,0.0,1,,0,False
1017444,기타,ride,walk,1017444_part3_1_c_20231011_161115_Rear_001.mp4,1017444/walk/rear/auto/CollectedData_teamDLC.csv,65,FtoB,0,,,,,,,0,0.0,1,,0,False
1017581,기타,ride,trot,1017581_part3_2_c_20230918_144237_Right_002.mp4,1017581/trot/right/auto/CollectedData_teamDLC.csv,19,LtoR,0,,,,,,,0,0.0,1,,0,False
1017654,기타,ride,walk,1017654_part3_1_c_20231108_145207_Rear_001.mp4,1017654/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1017699,기타,ride,walk,1017699_part3_1_c_20231023_100637_Front_001.mp4,1017699/walk/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1017699,기타,ride,walk,1017699_part3_1_c_20231023_100637_Rear_001.mp4,1017699/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1017760,기타,ride,trot,1017760_part3_1_c_20231011_160825_Front_001.mp4,1017760/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1017760,기타,ride,trot,1017760_part3_1_c_20231011_160825_Rear_001.mp4,1017760/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1017760,기타,ride,trot,1017760_part3_2_c_20231011_160846_Right_001.mp4,1017760/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1017760,기타,ride,trot,1017760_part3_2_c_20231011_160846_Left_001.mp4,1017760/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1017760,기타,ride,walk,1017760_part3_1_c_20231011_160704_Front_001.mp4,1017760/walk/front/auto/CollectedData_teamDLC.csv,65,BtoF,0,,,,,,,0,0.0,1,,0,False
1017760,기타,ride,walk,1017760_part3_1_c_20231011_160704_Rear_001.mp4,1017760/walk/rear/auto/CollectedData_teamDLC.csv,65,FtoB,0,,,,,,,0,0.0,1,,0,False
1017792,기타,ride,trot,1017792_part3_1_c_20231017_151831_Front_001.mp4,1017792/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1017792,기타,ride,trot,1017792_part3_1_c_20231017_151831_Rear_001.mp4,1017792/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1017792,기타,ride,trot,1017792_part3_2_c_20231017_151830_Right_001.mp4,1017792/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1017792,기타,ride,trot,1017792_part3_2_c_20231017_151830_Left_001.mp4,1017792/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1017792,기타,ride,walk,1017792_part3_1_c_20231017_151728_Rear_001.mp4,1017792/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1017793,기타,ride,trot,1017793_part3_1_c_20230831_150815_Front_001.mp4,1017793/trot/front/auto/CollectedData_teamDLC.csv,55,BtoF,0,,,,,,,0,0.0,1,,0,False
1017793,기타,ride,trot,1017793_part3_1_c_20230831_150815_Rear_001.mp4,1017793/trot/rear/auto/CollectedData_teamDLC.csv,55,FtoB,0,,,,,,,0,0.0,1,,0,False
1017793,기타,ride,trot,1017793_part3_2_g_20230831_150827_Right_001.mp4,1017793/trot/right/auto/CollectedData_teamDLC.csv,55,LtoR,0,,,,,,,0,0.0,1,,0,False
1017793,기타,ride,trot,1017793_part3_2_g_20230831_150827_Left_001.mp4,1017793/trot/left/auto/CollectedData_teamDLC.csv,55,RtoL,0,,,,,,,0,0.0,1,,2,False
1017793,기타,ride,walk,1017793_part3_1_c_20230831_150714_Front_001.mp4,1017793/walk/front/auto/CollectedData_teamDLC.csv,55,BtoF,0,,,,,,,0,0.0,1,,0,False
1017793,기타,ride,walk,1017793_part3_1_c_20230831_150714_Rear_001.mp4,1017793/walk/rear/auto/CollectedData_teamDLC.csv,55,FtoB,0,,,,,,,0,0.0,1,,0,False
1018006,기타,ride,trot,1018006_part3_2_c_20230918_150104_Right_002.mp4,1018006/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1018006,기타,ride,walk,1018006_part3_1_c_20230918_145746_Front_001.mp4,1018006/walk/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1018006,기타,ride,walk,1018006_part3_1_c_20230918_145746_Rear_001.mp4,1018006/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1018181,기타,ride,trot,1018181_part3_1_c_20231014_132905_Front_003.mp4,1018181/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1018181,기타,ride,trot,1018181_part3_1_c_20231014_132905_Rear_001.mp4,1018181/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1018181,기타,ride,trot,1018181_part3_2_c_20231014_132833_Right_002.mp4,1018181/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1018181,기타,ride,trot,1018181_part3_2_c_20231014_132833_Left_002.mp4,1018181/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1018181,기타,ride,walk,1018181_part3_1_c_20231014_132714_Front_002.mp4,1018181/walk/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1018181,기타,ride,walk,1018181_part3_1_c_20231014_132714_Rear_002.mp4,1018181/walk/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1018223,기타,ride,trot,1018223_part3_1_c_20230913_150725_Front_003.mp4,1018223/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1018223,기타,ride,trot,1018223_part3_1_c_20230913_150725_Rear_002.mp4,1018223/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1018223,기타,ride,trot,1018223_part3_2_c_20230913_150725_Right_003.mp4,1018223/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1018223,기타,ride,trot,1018223_part3_2_c_20230913_150725_Left_002.mp4,1018223/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1018223,기타,ride,walk,1018223_part3_1_c_20230913_150330_Front_002.mp4,1018223/walk/front/auto/CollectedData_teamDLC.csv,65,BtoF,0,,,,,,,0,0.0,1,,0,False
1018223,기타,ride,walk,1018223_part3_1_c_20230913_150330_Rear_001.mp4,1018223/walk/rear/auto/CollectedData_teamDLC.csv,65,FtoB,0,,,,,,,0,0.0,1,,0,False
1018270,기타,ride,trot,1018270_part3_1_c_20230913_170049_Front_002.mp4,1018270/trot/front/auto/CollectedData_teamDLC.csv,75,BtoF,0,,,,,,,0,0.0,1,,0,False
1018270,기타,ride,trot,1018270_part3_1_c_20230913_170049_Rear_002.mp4,1018270/trot/rear/auto/CollectedData_teamDLC.csv,75,FtoB,0,,,,,,,0,0.0,1,,0,False
1018270,기타,ride,trot,1018270_part3_2_c_20230913_170045_Right_001.mp4,1018270/trot/right/auto/CollectedData_teamDLC.csv,75,LtoR,0,,,,,,,0,0.0,1,,0,False
1018270,기타,ride,trot,1018270_part3_2_c_20230913_170045_Left_001.mp4,1018270/trot/left/auto/CollectedData_teamDLC.csv,75,RtoL,0,,,,,,,0,0.0,1,,0,False
1018270,기타,ride,walk,1018270_part3_1_c_20230913_165921_Front_002.mp4,1018270/walk/front/auto/CollectedData_teamDLC.csv,65,BtoF,0,,,,,,,0,0.0,1,,0,False
1018270,기타,ride,walk,1018270_part3_1_c_20230913_165921_Rear_002.mp4,1018270/walk/rear/auto/CollectedData_teamDLC.csv,65,FtoB,0,,,,,,,0,0.0,1,,0,False
